typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","352","false","8","kg","352","false","352","false","0","false","0","3097.479","3097.479","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","56427300","false","8","kg","56427300","false","56427300","false","0","false","0","10637714.739","10637714.739","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39388400","false","8","kg","39388400","false","39388400","false","0","false","0","7820099.598","7820099.598","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","130","false","8","kg","130","false","130","false","0","false","0","767.619","767.619","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","177362026","false","8","kg","177362026","false","177362026","false","0","false","0","35083095.293","35083095.293","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5601930","false","8","kg","5601930","false","5601930","false","0","false","0","1032346.274","1032346.274","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","445382000","false","8","kg","445382000","false","445382000","false","0","false","0","82708058.736","82708058.736","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6277316","false","8","kg","6277316","false","6277316","false","0","false","0","1238605.688","1238605.688","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3945","false","8","kg","3945","false","3945","false","0","false","0","1742.251","1742.251","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","98213914","false","8","kg","98213914","false","98213914","false","0","false","0","20373032.008","20373032.008","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6922","false","8","kg","6922","false","6922","false","0","false","0","9774.609","9774.609","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","81","false","8","kg","81","false","81","false","0","false","0","1015.778","1015.778","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4197007","false","8","kg","4197007","false","4197007","false","0","false","0","1590203.578","1590203.578","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16780","false","8","kg","16780","false","16780","false","0","false","0","27254.983","27254.983","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","285","false","8","kg","285","false","285","false","0","false","0","1828.4","1828.4","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125881442","false","8","kg","125881442","false","125881442","false","0","false","0","28065133.351","28065133.351","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13345","false","8","kg","13345","false","13345","false","0","false","0","29016.521","29016.521","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8727118","false","8","kg","8727118","false","8727118","false","0","false","0","576106.583","576106.583","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","531","false","8","kg","531","false","531","false","0","false","0","4613.43","4613.43","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44","false","8","kg","44","false","44","false","0","false","0","178.725","178.725","0","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5742","false","8","kg","5742","false","5742","false","0","false","0","15174.945","15174.945","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6543267.186","true","-1","N/A","0","false","6543267.186","true","0","false","0","2041935.881","2041935.881","6","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3006","false","8","kg","3006","false","3006","false","0","false","0","5322.771","5322.771","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2271328.596","true","-1","N/A","0","false","2271328.596","true","0","false","0","795523.156","795523.156","6","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","436502.943","true","-1","N/A","0","false","436502.943","true","0","false","0","89820.037","89820.037","6","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","133143513","false","8","kg","133143513","false","133143513","false","0","false","0","35853032.342","35853032.342","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3043","false","8","kg","3043","false","3043","false","0","false","0","10063.75","10063.75","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","6662049.974","6662049.974","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13959.852","true","-1","N/A","0","false","13959.852","true","0","false","0","2926.836","2926.836","6","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","102429574.72","true","-1","N/A","0","false","102429574.72","true","0","false","0","34352412.615","34352412.615","6","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","94452441","false","8","kg","94452441","false","94452441","false","0","false","0","26609996.981","26609996.981","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23120","false","8","kg","23120","false","23120","false","0","false","0","12719.634","12719.634","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3413","false","8","kg","3413","false","3413","false","0","false","0","6002.215","6002.215","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","4025321.285","4025321.285","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50","false","8","kg","50","false","50","false","0","false","0","1695.86","1695.86","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","130436990","false","8","kg","130436990","false","130436990","false","0","false","0","33742084.744","33742084.744","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","246038640","false","8","kg","246038640","false","246038640","false","0","false","0","64198830.242","64198830.242","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000423","false","8","kg","3000423","false","3000423","false","0","false","0","906163.891","906163.891","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","66529997","false","8","kg","66529997","false","66529997","false","0","false","0","16237984.07","16237984.07","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","6423.085","6423.085","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","329826","false","8","kg","329826","false","329826","false","0","false","0","1650052.045","1650052.045","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","254488","false","8","kg","254488","false","254488","false","0","false","0","1508933.978","1508933.978","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","32148854.308","32148854.308","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","350","false","8","kg","350","false","350","false","0","false","0","2746.66","2746.66","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2604518","false","8","kg","2604518","false","2604518","false","0","false","0","294042.508","294042.508","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24000","false","8","kg","24000","false","24000","false","0","false","0","24146.399","24146.399","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","5116.462","5116.462","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"13228250.052","13228250.052","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6569","false","8","kg","6569","false","6569","false","0","false",,"10224.31","10224.31","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","923273.358","true","-1","N/A","0","false","923273.358","true","0","false",,"338576.874","338576.874","6","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15488.478","true","-1","N/A","0","false","15488.478","true","0","false",,"7539.735","7539.735","6","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54","false","8","kg","54","false","54","false","0","false",,"1206.703","1206.703","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","190872637","false","8","kg","190872637","false","190872637","false","0","false",,"64061072.242","64061072.242","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4417449","false","8","kg","4417449","false","4417449","false","0","false",,"1942429.018","1942429.018","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"72251671.187","72251671.187","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","305149370","false","8","kg","305149370","false","305149370","false","0","false",,"110112758.251","110112758.251","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","146592370","false","8","kg","146592370","false","146592370","false","0","false",,"50353828.998","50353828.998","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42000","false","8","kg","42000","false","42000","false","0","false",,"49990.033","49990.033","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10595","false","8","kg","10595","false","10595","false","0","false",,"21677.509","21677.509","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39351800","false","8","kg","39351800","false","39351800","false","0","false",,"13251230.405","13251230.405","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","127295858","false","8","kg","127295858","false","127295858","false","0","false",,"42285055.26","42285055.26","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","162839470","false","8","kg","162839470","false","162839470","false","0","false",,"55155341.076","55155341.076","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19551947","false","8","kg","19551947","false","19551947","false","0","false",,"6944494.103","6944494.103","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"91605441.359","91605441.359","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5400","false","8","kg","5400","false","5400","false","0","false",,"50252.574","50252.574","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4365676","false","8","kg","4365676","false","4365676","false","0","false",,"3640453.277","3640453.277","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","115519.1","true","-1","N/A","0","false","115519.1","true","0","false",,"492804.33","492804.33","6","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","66889561","false","8","kg","66889561","false","66889561","false","0","false",,"22435427.64","22435427.64","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1048","false","8","kg","1048","false","1048","false","0","false",,"21608.484","21608.484","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","143811.174","true","-1","N/A","0","false","143811.174","true","0","false",,"147884.563","147884.563","6","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","270","false","8","kg","270","false","270","false","0","false",,"7867.603","7867.603","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"1583319.315","1583319.315","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","138140","false","8","kg","138140","false","138140","false","0","false",,"202726.055","202726.055","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"15412.555","15412.555","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"44127213.053","44127213.053","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"1800344.244","1800344.244","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"66129353.317","66129353.317","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","960","false","8","kg","960","false","960","false","0","false",,"4019.694","4019.694","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","571105640","false","8","kg","571105640","false","571105640","false","0","false",,"169812031.316","169812031.316","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","92299437","false","8","kg","92299437","false","92299437","false","0","false",,"31977978.443","31977978.443","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21025","false","8","kg","21025","false","21025","false","0","false",,"25557.496","25557.496","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39203563","false","8","kg","39203563","false","39203563","false","0","false",,"13666466.382","13666466.382","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25613828","false","8","kg","25613828","false","25613828","false","0","false",,"8778300.08","8778300.08","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"50549860.758","50549860.758","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"27761.243","27761.243","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","134099210","false","8","kg","134099210","false","134099210","false","0","false",,"39842340.132","39842340.132","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3080020","false","8","kg","3080020","false","3080020","false","0","false",,"1196935.269","1196935.269","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","358387643","false","8","kg","358387643","false","358387643","false","0","false",,"105529436.406","105529436.406","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","533942","false","8","kg","533942","false","533942","false","0","false",,"2439179.721","2439179.721","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42255","false","8","kg","42255","false","42255","false","0","false",,"127564.992","127564.992","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","68590234","false","8","kg","68590234","false","68590234","false","0","false",,"21700601.089","21700601.089","0","false","true",
